131,Paranoid,Black Sabbath,Sapien Molestie Orci Institute,1984-04-09,202
132,Saturday Night Fever: The Original Movie Sound Track,Various Artists,Amet Corporation,1988-11-21,202
133,The Wild, the Innocent & the E Street Shuffle,Lectus Convallis Consulting,2000-07-24,202
134,Ready to Die,The Notorious B.I.G.,Magna Ltd,1994-03-25,202
135,Slanted and Enchanted,Pavement,Ac Orci Industries,1963-03-02,202
136,Greatest Hits,Elton John,Lacus Quisque Incorporated,1987-11-21,202
137,Tim,The Replacements,Curabitur Massa Vestibulum Ltd,1991-06-25,202
138,The Chronic,Dr. Dre,Vitae Orci Foundation,1963-01-12,202
139,Rejuvenation,The Meters,Curabitur Dictum Phasellus PC,2018-06-15,202
140,Parallel Lines,Blondie,Adipiscing Elit Etiam LLP,1998-07-18,202
141,Live at the Regal,B.B. King,Molestie Dapibus Ligula Corporation,2013-08-19,202
142,A Christmas Gift for You From Phil Spector,Phil Spector,Sit Amet Corporation,2019-07-12,202
143,Gris-Gris,Dr. John,Sollicitudin A Malesuada Associates,1982-03-07,202
144,Straight Outta Compton,N.W.A,Sed Leo Consulting,2001-12-14,202
145,Aja,Steely Dan,Montes Nascetur Ridiculus Company,1960-02-01,202
146,Surrealistic Pillow,Jefferson Airplane,Elit Industries,2022-02-01,202
147,Deja vu,Crosby,Mus Proin Vel Consulting,1973-02-05,202
148,Houses of the Holy,Led Zeppelin,Morbi Metus Corp.,2011-01-10,202
149,Santana,Santana,Sed Incorporated,2007-04-20,202
150,Darkness on the Edge of Town,Bruce Springsteen,Libero Donec Consectetuer Industries,2011-03-20,202
151,Funeral,Arcade Fire,Odio Nam Foundation,1978-05-03,202
152,The B 52 s / Play Loud,The B 52 s,Risus Donec Associates,2022-05-11,202
153,The Low End Theory,A Tribe Called Quest,Tellus Justo Sit LLC,2001-05-02,203
154,Moanin  in the Moonlight,Howlin  Wolf,Nec Mollis Vitae Corporation,1973-11-22,203
155,Pretenders,Pretenders,Tellus Faucibus Leo LLP,1984-07-03,203
156,Paul s Boutique,Beastie Boys,Donec Dignissim Incorporated,1967-09-08,203
157,Closer,Joy Division,Imperdiet Dictum Magna LLC,1998-03-24,203
158,Captain Fantastic and the Brown Dirt Cowboy,Elton John,Malesuada Fringilla Est Associates,2005-09-12,203
159,Alive!,KISS,Mi Corporation,2001-08-16,203
160,Electric Warrior,T. Rex,Amet Dapibus Id LLC,1975-04-27,203
161,The Dock of the Bay,Otis Redding,Purus Consulting,2020-11-27,203
162,OK Computer,Radiohead,Adipiscing Fringilla Porttitor Incorporated,2008-12-09,203
163,1999,Prince,Taciti Company,2016-12-25,203
164,The Very Best of Linda Ronstadt,Linda Ronstadt,Mi Inc.,2002-02-28,203
165,Let s Get It On,Marvin Gaye,Justo Sit Amet Company,2017-12-09,203
166,Imperial Bedroom,Elvis Costello & The Attractions,Donec Associates,1962-05-27,203
167,Master of Puppets,Metallica,Interdum Nunc Incorporated,2018-11-29,203
168,My Aim Is True,Elvis Costello,Non PC,1974-05-01,203
169,Exodus,Bob Marley & The Wailers,Integer Consulting,2000-10-01,203
170,Live at Leeds,The Who,Donec Tempor Est Foundation,1963-06-11,203
171,The Notorious Byrd Brothers,The Byrds,Sed LLP,2006-09-13,203
172,Every Picture Tells a Story,Rod Stewart,Iaculis Lacus Industries,2008-05-28,203
173,Something/Anything?,Todd Rundgren,Elit Nulla Facilisi Limited,1976-12-18,203
174,Desire,Bob Dylan,Felis PC,1971-02-02,203
175,Close to You,Carpenters,Blandit Mattis Institute,1996-05-17,203
176,Rocks,Aerosmith,Ipsum Nunc Id Corporation,1988-03-08,203
177,One Nation Under a Groove,Funkadelic,Dictum Eu PC,1969-10-10,203
178,The Anthology: 1961-1977,Curtis Mayfield and The Impressions,Non LLC,2011-08-16,203
179,The Definitive Collection,ABBA,Dignissim Pharetra Nam Corporation,2011-11-28,203
180,The Rolling Stones, Now!,Eu Odio Phasellus Industries,1983-04-22,203
181,Natty Dread,Bob Marley & The Wailers,Laoreet Posuere Enim Associates,2006-04-20,203
182,Fleetwood Mac,Fleetwood Mac,Lorem Industries,1959-09-21,203
183,Red Headed Stranger,Willie Nelson,At Auctor Ullamcorper Corp.,2001-03-15,203
184,The Immaculate Collection,Madonna,Nec Incorporated,1972-05-15,203
185,The Stooges,The Stooges,Arcu Sed Eu Incorporated,1988-11-14,203
186,Fresh,Sly & The Family Stone,Dignissim Pharetra Associates,1961-10-14,203
187,So,Peter Gabriel,Feugiat Associates,2004-10-17,203
188,Buffalo Springfield Again,Buffalo Springfield,Dis Parturient Montes Corporation,1989-11-27,203
189,Happy Trails,Quicksilver Messenger Service,Magna Praesent Interdum Foundation,1965-02-04,203
190,From Elvis in Memphis,Elvis Presley,Vivamus Sit Amet Incorporated,1980-11-20,203
191,Fun House,The Stooges,Porttitor Eros Foundation,2001-02-12,203
192,The Gilded Palace of Sin,The Flying Burrito Brothers,Non Associates,1967-02-23,203
193,Dookie,Green Day,In Faucibus Orci LLC,1962-10-30,203
194,Transformer,Lou Reed,Adipiscing Ligula Company,2019-04-19,203
195,Blues Breakers With Eric Clapton (The Beano Album),John Mayall & The Bluesbreakers,Risus Quis LLP,2018-06-23,203
196,Nuggets: Original Artyfacts From the First Psychedelic Era, 1965-1968,A Magna Foundation,1981-06-03,203
197,Murmur,R.E.M.,Condimentum Donec At Corp.,1982-11-29,203
198,The Best of Little Walter,Little Walter,Ultricies Dignissim PC,1998-06-25,203
199,Is This It,The Strokes,Aliquam Fringilla Cursus Limited,1967-03-22,203
200,Highway to Hell,AC/DC,Ac Orci Ut Industries,1969-02-10,203
201,The Downward Spiral,Nine Inch Nails,Sit Amet Industries,1971-05-10,203
202,Parsley, Sage,In Hendrerit Associates,1960-05-09,203
203,Bad,Michael Jackson,Diam Lorem Inc.,2014-10-26,203
204,Modern Times,Bob Dylan,Eu Nulla At Foundation,1990-06-22,204
205,Wheels of Fire,Cream,Pede Nec PC,1981-02-11,204
206,Dirty Mind,Prince,Tempus Incorporated,1969-11-30,204
207,Abraxas,Santana,Amet Associates,1985-07-30,204
208,Tea for the Tillerman,Cat Stevens,Nullam Inc.,1978-05-02,204
209,Ten,Pearl Jam,Sit Incorporated,1969-01-03,204
210,Everybody Knows This Is Nowhere,Neil Young & Crazy Horse,Fusce Feugiat Corp.,2008-02-18,204
211,Wish You Were Here,Pink Floyd,Lobortis Ltd,1998-04-09,204
212,Crooked Rain Crooked Rain,Pavement,Malesuada Integer Corporation,1998-02-17,204
213,Tattoo You,The Rolling Stones,Faucibus Corporation,1984-03-03,204
214,Proud Mary: The Best of Ike and Tina Turner,Ike & Tina Turner,Nisl Arcu Iaculis Incorporated,2012-12-05,204
215,New York Dolls,New York Dolls,Nullam Foundation,1983-11-14,204
216,Bo Diddley / Go Bo Diddley,Bo Diddley,Orci Corporation,1984-03-02,204
217,Two Steps From the Blues,Bobby Blue Bland,Augue Associates,1996-10-13,204
218,The Queen Is Dead,The Smiths,Ultricies LLC,2007-06-20,204
219,Licensed to Ill,Beastie Boys,Aliquet Metus Urna Ltd,1997-09-30,204
220,Look-Ka Py Py,The Meters,Curabitur Egestas Limited,1990-07-18,204
221,Loveless,My Bloody Valentine,Felis Nulla Tempor Corporation,1962-06-08,204
222,New Orleans Piano,Professor Longhair,Turpis Company,2003-02-08,204
223,War,U2,Nulla Eu Consulting,1999-05-10,204
224,The Neil Diamond Collection,Neil Diamond,Senectus Corp.,1970-04-16,204
225,American Idiot,Green Day,Nam Ligula Elit LLC,1990-05-15,204
226,Nebraska,Bruce Springsteen,Nulla Tincidunt Associates,2005-07-13,204
227,Doolittle,Pixies,Cras Convallis Convallis Institute,1974-09-20,204
228,Paid in Full,Eric B. & Rakim,Nec PC,1959-10-16,204
229,Toys in the Attic,Aerosmith,Molestie Pharetra Industries,2001-11-10,204
230,Nick of Time,Bonnie Raitt,Elit Etiam Laoreet Foundation,1991-07-17,204
231,A Night at the Opera,Queen,Sem Incorporated,1989-01-04,204
232,The Kink Kronikles,The Kinks,Odio Phasellus Incorporated,2003-03-01,204
233,Mr. Tambourine Man,The Byrds,Montes Nascetur Ridiculus Industries,1975-07-01,204
234,Bookends,Simon & Garfunkel,Ullamcorper Eu Inc.,2004-05-20,204
235,The Ultimate Collection,Patsy Cline,Lacus Company,2002-08-21,204
236,Mr. Excitement!,Jackie Wilson,Vulputate Posuere Vulputate PC,2011-07-19,204
237,My Generation,The Who,Libero Donec Consectetuer Institute,1988-06-12,204
238,Howlin  Wolf,Howlin  Wolf,Enim Curabitur Massa Corporation,2005-11-13,204
239,Like a Prayer,Madonna,Donec Non Corporation,1978-12-14,204
240,Can t Buy a Thrill,Steely Dan,Venenatis Company,2020-09-10,204
241,Let It Be,The Replacements,Vehicula Aliquet Libero Limited,1973-12-03,204
242,Run D.M.C.,Run D.M.C.,Venenatis Lacus Etiam LLC,2013-02-16,204
243,Black Sabbath,Black Sabbath,Sollicitudin Orci Limited,1991-09-04,204
244,The Marshall Mathers LP,Eminem,Quis Turpis Company,2020-07-01,204
245,All Killer No Filler! The Jerry Lee Lewis Anthology,Jerry Lee Lewis,Cursus Vestibulum Mauris Institute,2009-05-15,204
246,Freak Out!,The Mothers of Invention,Urna Consulting,1986-05-03,204
247,Live/Dead,The Grateful Dead,Donec Corp.,1989-02-10,204
248,The Shape of Jazz to Come,Ornette Coleman,Est Institute,2004-02-20,204
249,Automatic for the People,R.E.M.,Nam Consulting,1963-04-05,204
250,Reasonable Doubt,Jay Z,Lacus Pede Sagittis Ltd,1998-06-04,204
251,Low,David Bowie,Elementum At Limited,1959-12-21,204
252,The Blueprint,Jay Z,Ac Arcu Nunc LLC,2001-12-07,204
253,The River,Bruce Springsteen,Sapien LLP,1984-02-14,204
254,Complete & Unbelievable: The Otis Redding Dictionary of Soul,Otis Redding,Velit Eu Sem Ltd,1963-06-28,204
255,Metallica (The Black Album),Metallica,Non Magna Limited,1960-06-18,205
256,Trans Europa Express,Kraftwerk,Non Arcu Incorporated,1967-09-05,205
257,Whitney Houston,Whitney Houston,Blandit Congue In Ltd,1995-02-21,205
258,The Kinks Are The Village Green Preservation Society,The Kinks,Velit Egestas Consulting,2006-07-11,205
259,The Velvet Rope,Janet,Metus Sit Amet Company,2007-03-27,205
260,Stardust,Willie Nelson,Sodales Elit Erat LLC,2020-05-09,205
261,American Beauty,Grateful Dead,Cras Inc.,1974-09-05,205
262,Crosby, Stills & Nash,Curabitur Sed Tortor Foundation,1999-05-14,205
263,Tracy Chapman,Tracy Chapman,Nunc Ltd,1972-02-01,205
264,Workingman s Dead,Grateful Dead,Suspendisse Sed Consulting,1962-10-14,205
265,The Genius of Ray Charles,Ray Charles,Ipsum Corporation,1961-03-30,205
266,Child Is Father to the Man,Blood,Duis Gravida LLC,2009-04-27,205
267,Quadrophenia,The Who,Tellus Incorporated,1996-05-08,205
268,Paul Simon,Paul Simon,Ante Nunc Inc.,2004-11-03,205
269,Psychocandy,The Jesus and Mary Chain,Enim Nunc Ut Consulting,2010-05-08,205
270,Some Girls,The Rolling Stones,Aliquet Corp.,1968-07-06,205
271,The Beach Boys Today!,The Beach Boys,Nibh LLP,1967-05-05,205
272,Dig Me Out,Sleater Kinney,Vel Faucibus Id PC,1962-07-29,205
273,Going to a Go-Go,Smokey Robinson & The Miracles,Sed Consulting,2008-02-01,205
274,Nightbirds,LaBelle,Donec Tincidunt Donec Institute,1994-10-04,205
275,The Slim Shady LP,Eminem,Nascetur Ridiculus Incorporated,1960-01-14,205
276,Mothership Connection,Parliament,Aliquam Auctor Inc.,1986-11-14,205
277,Rhythm Nation 1814,Janet Jackson,Pellentesque Company,1975-04-29,205
278,Anthology of American Folk Music,Various,Mauris Ut PC,1966-06-22,205
279,Aladdin Sane,David Bowie,Quis PC,1962-03-13,205
280,All That You Can t Leave Behind,U2,Amet Inc.,1964-01-20,205
281,My Life,Mary J. Blige,Arcu Vel Foundation,1978-01-14,205
282,Folk Singer,Muddy Waters,Enim Ltd,1972-05-01,205
283,Can t Get Enough,Barry White,Tincidunt Consulting,1997-03-05,205
284,The Cars,The Cars,Mauris A Nunc Institute,2021-04-07,205
285,Music of My Mind,Stevie Wonder,Sed Inc.,1974-04-23,205
286,I m Still in Love With You,Al Green,Fusce Dolor LLP,2020-09-09,205
287,Los Angeles,X,Urna Suscipit Nonummy Limited,2007-09-05,205
288,Anthem of the Sun,Grateful Dead,Hendrerit A LLC,1991-06-06,205
289,Something Else by The Kinks,The Kinks,Sit Associates,1978-12-29,205
290,Call Me,Al Green,Nunc Ut Erat PC,2001-05-19,205
291,Talking Heads: 77,Talking Heads,Semper Associates,1959-12-28,205
292,The Basement Tapes,Bob Dylan and the Band,Eu Tempor Associates,1978-12-24,205
293,White Light/White Heat,The Velvet Underground,Duis Volutpat Nunc Consulting,1964-09-02,205
294,Kick Out the Jams,MC5,Consequat Auctor Industries,2002-10-09,205
295,Songs of Love and Hate,Leonard Cohen,Nibh Corporation,1974-02-09,205
296,Meat Is Murder,The Smiths,Sem Incorporated,2000-06-13,205
297,We re Only in It for the Money,The Mothers of Invention,Lacinia Corp.,2011-10-11,205
298,The College Dropout,Kanye West,Posuere Corp.,1986-08-17,205
299,Weezer (Blue Album),Weezer,Eu Incorporated,2021-07-28,205
300,Master of Reality,Black Sabbath,Primis In Faucibus LLP,1968-08-15,205
301,Coat of Many Colors,Dolly Parton,Urna Nunc Quis Foundation,1963-09-05,205
302,Fear of a Black Planet,Public Enemy,Ultrices Posuere Associates,2012-11-28,205
303,John Wesley Harding,Bob Dylan,Nunc Mauris Foundation,1973-06-02,205
304,Grace,Jeff Buckley,Elementum Sem Company,2001-03-22,205
305,Car Wheels on a Gravel Road,Lucinda Williams,Sem Consequat Nec Associates,2003-02-28,205
306,Odelay,Beck,Dui In PC,2017-03-20,206
307,A Hard Day s Night,The Beatles,Donec Non Corporation,1971-09-12,206
308,Songs for Swingin  Lovers!,Frank Sinatra,Turpis Vitae LLC,2014-10-10,206
309,Willy and the Poor Boys,Creedence Clearwater Revival,Odio Vel Corporation,1968-02-10,206
310,Blood Sugar Sex Magik,Red Hot Chili Peppers,Ac Sem Ut PC,2015-04-03,206
311,The Sun Records Collection,Various,Augue Corp.,1981-04-13,206
312,Nothing s Shocking,Jane s Addiction,Lectus Pede Inc.,2013-08-08,206
313,MTV Unplugged in New York,Nirvana,Eu Tempor Erat Foundation,1967-03-29,206
314,The Miseducation of Lauryn Hill,Lauryn Hill,Vel Sapien Company,1974-09-18,206
315,Damn the Torpedoes,Tom Petty and the Heartbreakers,Nulla Tempor Corporation,1973-01-01,206
316,The Velvet Underground,The Velvet Underground,Elementum Sem Vitae Institute,1974-06-18,206
317,Surfer Rosa,Pixies,Gravida Associates,1994-02-01,206
318,Back Stabbers,The O Jays,Ipsum Non Institute,2006-12-16,206
319,Burnin ,The Wailers,Id Consulting,1968-07-07,206
320,Amnesiac,Radiohead,Sit Amet Company,1981-09-09,206
321,Pink Moon,Nick Drake,Non Foundation,2001-04-13,206
322,Sail Away,Randy Newman,Pellentesque Habitant Morbi LLC,2005-12-14,206
323,Ghost in the Machine,The Police,Feugiat Placerat Velit Associates,2009-02-11,206
324,Station to Station,David Bowie,Cum Sociis Natoque PC,2018-05-05,206
325,Slowhand,Eric Clapton,Commodo Tincidunt Inc.,1977-01-24,206
326,Disintegration,The Cure,Pretium Neque Ltd,2020-11-16,206
327,Exile in Guyville,Liz Phair,Eu Ligula Aenean Institute,1982-10-21,206
328,Daydream Nation,Sonic Youth,Ac LLP,1999-03-27,206
329,In the Jungle Groove,James Brown,Aliquet Lobortis Institute,2001-11-05,206
330,Tonight s the Night,Neil Young,A Odio Semper Institute,1962-11-11,206
331,Help!,The Beatles,Molestie Associates,1970-09-25,206
332,Shoot Out the Lights,Richard & Linda Thompson,Eget Ipsum Donec Associates,2004-09-12,206
333,Wild Gift,X,Dolor Dapibus Gravida PC,1998-08-24,206
334,Squeezing Out Sparks,Graham Parker & The Rumour,Donec Corp.,1993-09-06,206
335,Superunknown,Soundgarden,Cras Convallis Limited,1997-02-08,206
336,In Rainbows,Radiohead,Odio Etiam Ligula PC,1960-10-07,206
337,Aqualung,Jethro Tull,Mi Eleifend Egestas Corp.,1965-01-16,206
338,Cheap Thrills,Big Brother & the Holding Company,Velit Egestas Lacinia Corp.,1979-10-06,206
339,The Heart of Saturday Night,Tom Waits,Augue Ac Ipsum Associates,1978-02-09,206
340,Damaged,Black Flag,Et Risus Associates,1982-12-02,206
341,Play,Moby,Ipsum Porta Elit Foundation,1985-12-15,206
342,Violator,Depeche Mode,Aliquam Gravida Mauris Inc.,1987-11-25,206
343,Bat Out of Hell,Meat Loaf,Ante Dictum Corp.,2013-12-30,206
344,Berlin,Lou Reed,Ipsum PC,1990-02-28,206
345,Stop Making Sense,Talking Heads,Tellus Phasellus Elit PC,1977-06-25,206
346,3 Feet High and Rising,De La Soul,Nunc Ac Institute,1988-01-25,206
347,The Piper at the Gates of Dawn,Pink Floyd,Ac Risus Morbi Incorporated,1998-10-17,206
348,Muddy Waters at Newport 1960,Muddy Waters,Dolor Sit Incorporated,1970-04-16,206
349,The Black Album,Jay Z,Mollis Incorporated,1969-06-05,206
350,Roger the Engineer,The Yardbirds,Sed Congue Elit PC,1967-02-23,206
351,Rust Never Sleeps,Neil Young & Crazy Horse,Curabitur Consequat Lectus Corporation,2011-05-03,206
352,Brothers in Arms,Dire Straits,Ut Limited,2009-04-20,206
353,My Beautiful Dark Twisted Fantasy,Kanye West,Nec Institute,2019-11-04,206
